Experiments,Time,s1,s2,s3,s4,s5,s6
exp_57,16.0,0.01323760832277215,0.19846393087812877,0.29382948310299,0.39365158929736077,0.010322423928509319,0.2971146212803737
exp_57,32.0,0.005509059375618387,0.2120057191478495,0.2888899783941858,0.38712187806425935,0.001073411239167809,0.29465848695239305
exp_57,48.0,0.0033761146495419653,0.21472082025154446,0.29085486694193974,0.3858973187131627,0.001,0.296397972743767
exp_58,0.0,0.07989782852971512,0.054698196281742446,0.019194013068472817,0.03591772688183737,0.09739251412339342,0.059717735271785054
exp_58,16.0,0.023687240660332193,0.1934635197691659,0.295315073891204,0.4015762939614151,0.013751839340127072,0.2937069714217758
exp_58,32.0,0.009873922078921444,0.21261453603548922,0.29193376788582404,0.38932083260352107,0.0013112845100270616,0.29500693210730317
exp_58,48.0,0.005268361384252644,0.21348762461160842,0.29145511032583704,0.38682842884602264,0.001,0.29474708634411845
exp_59,0.0,0.04970793549422266,0.012983088972097944,0.09474216850406976,0.049971973706906196,0.06207624783367901,0.06599881258361061
exp_59,16.0,0.016461266055668295,0.18865654254111588,0.29958714531240266,0.39216168652331207,0.007041041722789503,0.29876261420766126
exp_59,32.0,0.005544548709062061,0.2140914182706993,0.29193211977386924,0.38891622848834173,0.0021386236184436505,0.2965641527981072
exp_59,48.0,0.0036079235723713568,0.2134236229940196,0.29226181782598615,0.3864310165091863,0.001,0.2956808723331745
exp_60,0.0,0.06700907468119797,0.08148408096345408,0.09754652702483121,0.06983237112165287,0.003552519327666107,0.05591333797373483
exp_60,16.0,0.02068810304201993,0.207839348621877,0.29401726583782134,0.3942051017508767,0.003558774641976436,0.2912927700321446
exp_60,32.0,0.009242392164392073,0.2122049938223961,0.29026931751790747,0.38896673943645554,0.0011420348110294939,0.29442909353268293
exp_60,48.0,0.0036493165689449776,0.21382203564544497,0.2916988660205442,0.3868771504412804,0.001,0.29630568156942655
exp_61,0.0,0.02692898544333408,0.05653562760122,0.03279700696439722,0.008063949053306747,0.07607224527535149,0.04408355376208436
exp_61,16.0,0.022513201353904912,0.19537861655201205,0.29396406020739657,0.40079056241543703,0.01609870709937778,0.29356373135169794
exp_61,32.0,0.010349996617849074,0.20934573442541501,0.2944701530672209,0.38883263456426326,0.002765152270772352,0.2942515658559807
exp_61,48.0,0.004154380730440249,0.2130672280226751,0.28868545379219035,0.3887866875803093,0.001,0.2950780230077734
exp_62,0.0,0.07547423275464155,0.04780672879060807,0.018664182265137982,0.04514120609857842,0.09420135915897873,0.05271728406904737
exp_62,16.0,0.02345566596356935,0.19597597766336872,0.2939859872756134,0.4013979632538356,0.014607367351655605,0.2941851216056741
exp_62,32.0,0.008916458867054373,0.20998798906946214,0.2927703028853641,0.38903680882727903,0.0031528043968687804,0.2955827387575964
exp_62,48.0,0.004779297637310189,0.2136396782259135,0.29176202642081356,0.38721878772354024,0.0011099797856323906,0.2955772504416284
exp_63,0.0,0.014766594669250656,0.0695388120015467,0.047571459187543255,0.026881031146149273,0.08644087878982455,0.07841324604796643
exp_63,16.0,0.012984303549502831,0.19776996906431316,0.29357522594852836,0.39942567593271433,0.014509646619652173,0.2962443632227839
exp_63,32.0,0.006119096595276359,0.2115421606120866,0.2915633340565859,0.3874121673416328,0.001,0.29426257322434013
exp_63,48.0,0.00473338283759481,0.21354459363098208,0.28945719761114996,0.38658795020356185,0.0018113875897654364,0.29397929438698567
exp_64,0.0,0.040354552394074754,0.06709550902433205,0.06420766346009141,0.004361138612043984,0.0844097817100293,0.008138892311289817
exp_64,16.0,0.02859508399629042,0.18395280919617177,0.2951186838847247,0.403975281134667,0.028996120982878584,0.28828112860507693
exp_64,32.0,0.0102045559398316,0.21018868471565633,0.2927347201461505,0.3883694889985265,0.0022284962764848046,0.29454302118101144
exp_64,48.0,0.004148151461931737,0.21418018918746612,0.2912580846855223,0.3879221703470502,0.001,0.29510536511789814
exp_65,0.0,0.05366945438326557,0.09487821450563964,0.007360249557670494,0.016178269444699685,0.03566623584233282,0.05101729237664136
exp_65,16.0,0.03060743401227358,0.19908659496070572,0.29180521757958444,0.408129707825471,0.013502871627833507,0.2898955111289127
exp_65,32.0,0.011266702771006021,0.21246728051999964,0.2930319041488853,0.3908391987123575,0.0020699058412039337,0.2932638983443624
exp_65,48.0,0.0050925961056462465,0.2142727979222528,0.2915214735951939,0.38619583915738265,0.001,0.2939243701870892
exp_66,0.0,0.03209534754300508,0.04178691964756234,0.08928201898080995,0.05672682340253253,0.0988937412500987,0.018488600542765084
exp_66,16.0,0.01568181000622645,0.19124477067721535,0.2954179923796019,0.3961120646180048,0.01678260009420176,0.29654560707125044
exp_66,32.0,0.006333674790475719,0.21037381856437998,0.2932016285661664,0.38914303981233944,0.0027435300762203773,0.2954455677470777
exp_66,48.0,0.005026261663752384,0.21336583453457358,0.29068188985430593,0.38627271635129734,0.001,0.29388870129904376
exp_67,0.0,0.08664427042103784,0.0855975240821412,0.07502629219377359,0.019907160730511665,0.011677878034286767,0.08750851612683222
exp_67,16.0,0.027550787407123772,0.20688572901418076,0.2970768100021407,0.399077935770078,0.005452149808376058,0.29089372045181533
exp_67,32.0,0.01222840956078156,0.21193541269846602,0.2933794130568142,0.39136111836307796,0.001,0.2938958206308367
exp_67,48.0,0.004911986305081029,0.21367066517831448,0.2916563876730191,0.3868818018484313,0.001,0.29564830667168795
exp_68,0.0,0.013820231008721299,0.09362527767889882,0.04079028177533109,0.09174929143540907,0.0026037231842245437,0.007628418741523493
exp_68,16.0,0.015590656078099136,0.20701621111106575,0.29443508018421244,0.39035575499752156,0.00608514723606696,0.2859855993987245
exp_68,32.0,0.008388143284336208,0.2139179015605339,0.2920239206265815,0.38793680921778945,0.00175459075543687,0.2949364420965525
exp_68,48.0,0.0041749986314751335,0.21346513810425996,0.2910370471867496,0.3883934139550086,0.002009965555776398,0.2965249205742873
exp_69,0.0,0.05369756608138679,0.050593168882761566,0.06522575081011305,0.07072301633633551,0.05889341538300075,0.04680759148946336
exp_69,16.0,0.018662440599003897,0.1985730390542442,0.2955787173493963,0.397089813127927,0.011989560300172668,0.2950437582432674
exp_69,32.0,0.007701898860317081,0.21074768648949616,0.29344695627609624,0.38795699248496557,0.001773960193710416,0.2962497535219781
exp_69,48.0,0.005640057086793255,0.21365694954141748,0.2921086782861665,0.38800081356276617,0.0012329500237598743,0.29468398843741955
exp_70,0.0,0.020516905632895686,0.03458750095455204,0.053045066648090264,0.027742905924887398,0.012941522064477585,0.030282461147179442
exp_70,16.0,0.020403082755596654,0.2043594577993465,0.29838421752065825,0.3943642814323053,0.007011588878515416,0.29199680452609805
exp_70,32.0,0.007698307661812391,0.21196259497043696,0.2915787883749933,0.389527126342019,0.0021422645101448765,0.2964614413379767
exp_70,48.0,0.004709125973249796,0.21407919917195528,0.29167589003193883,0.38598511146857556,0.0011430450338132717,0.29498560261384876
exp_71,0.0,0.08974682984920701,0.08409050968380248,0.09360240652769279,0.035366303983452835,0.03495200955054888,0.012871147855870848
exp_71,16.0,0.02131604987363671,0.19429001316652136,0.2955694569145589,0.40032364478717897,0.015829250651243867,0.2910122996960047
exp_71,32.0,0.009093001133284716,0.21128173327712127,0.2935759251210872,0.39126995720300245,0.0034117926603676957,0.292277270207142
exp_71,48.0,0.006184132455979405,0.21429242050302025,0.29137633693262166,0.3868160694832853,0.001,0.29583380262504533
exp_72,0.0,0.045743749042787676,0.029131751143368988,0.06855293892052522,0.08879564021097389,0.06517642733826501,0.08842495067702373
exp_72,16.0,0.017126698008633957,0.1980167231981642,0.29640070925157125,0.39267063187314377,0.009884782538725038,0.2949235773286389
exp_72,32.0,0.00808160282474616,0.21349022482139443,0.2908542727397433,0.3887547863220261,0.0024379044113418584,0.2957139559827727
exp_72,48.0,0.004571750664896743,0.21367691892139146,0.2911162827774285,0.3887340099674162,0.001,0.2935037208255677
exp_73,0.0,0.07368744618919865,0.03327029717121263,0.08074307151116321,0.05114292299832856,0.049684106135914306,0.025325004103737465
exp_73,16.0,0.020315950687795636,0.1947630247173011,0.29714181866026385,0.3982009263823976,0.01234794692083217,0.295827901851377
exp_73,32.0,0.008781567763891886,0.2116258100001083,0.2920097721405468,0.38924473028211365,0.0018242264707935666,0.2955492888989142
exp_73,48.0,0.005373442762588715,0.21231272070481932,0.2890254168293256,0.3862756066418225,0.0018096672718354101,0.2951710445884669
exp_74,0.0,0.09702832781308295,0.006671457426981401,0.037210729951780944,0.03598294860338573,0.07229619279401117,0.0097692889211554
exp_74,16.0,0.01868513028362996,0.15440927528690784,0.30893954329872164,0.3909131396079848,0.019154921829297906,0.29735758746218327
exp_74,32.0,0.009548636548664509,0.21235750014003943,0.29404333668345123,0.3887931846273095,0.002177038581176525,0.2950431328993937
exp_74,48.0,0.003726376712719563,0.21358845895107917,0.2923345562149783,0.38731033321638947,0.001,0.2943786493801991
exp_75,0.0,0.039480546034140314,0.04561138244644706,0.08230685000917873,0.04275266420963833,0.05314582429619549,0.08225344488134362
exp_75,16.0,0.018821477787978932,0.19897510543978078,0.2967061147585732,0.3966202235677387,0.009178439493890562,0.2953337531653143
exp_75,32.0,0.006239253419693315,0.21314789438106327,0.2933665409742667,0.3882633949138678,0.0015761469821058004,0.2929120790055475
exp_75,48.0,0.004710215083835255,0.2154750086899022,0.2915887831847053,0.3861820118540007,0.001,0.2950388938936555
exp_76,0.0,0.05984142542679916,0.0839519833867013,0.0058646765063471535,0.07584806277701012,0.0960256725892986,0.0636259219320815
exp_76,16.0,0.02408471755663791,0.19683786654522534,0.289980180867362,0.4061053436533702,0.01592854541912039,0.2922346159861942
exp_76,32.0,0.010477576708171404,0.2115099383425603,0.29193095979373185,0.3900772548607533,0.0014707498753960702,0.2959528979234063
exp_76,48.0,0.004876934154791623,0.21464074469867453,0.2924040312750306,0.38690839868917964,0.0027423283194778895,0.29586046084055295
exp_77,0.0,0.09596862572164777,0.09032117559462631,0.09018125595096789,0.02992532409370576,0.014048677321908315,0.07362810962154297
exp_77,16.0,0.025722354229742037,0.20452669284929137,0.2968414940571347,0.397368379276072,0.005613633207804946,0.2919895161157179
exp_77,32.0,0.009926841557224337,0.21178297655772466,0.29385413779734837,0.3902224472954071,0.001,0.2943965879814078
exp_77,48.0,0.007051193220228477,0.21347415421538254,0.29194023534563246,0.38770123817844143,0.001,0.296895254743667
exp_78,0.0,0.008426434562223247,0.08323489981982991,0.015843580033091845,0.02233613231848109,0.043736379577109456,0.07716378974579993
exp_78,16.0,0.014569401684185286,0.20234519421316008,0.2879738595715183,0.3962972285999226,0.013975812046474799,0.2948463833423519
exp_78,32.0,0.007302590161047072,0.21123191601940056,0.2919663045066747,0.3878237471725365,0.002501900778916052,0.29563482747551584
exp_78,48.0,0.005100744566192016,0.21356848309381582,0.2918226596495764,0.38840308998315876,0.001,0.29413861161615057
exp_79,0.0,0.05087575370145182,0.09590360967319467,0.060431781297715044,0.006115750338295688,0.09049760134558184,0.06728314749616829
exp_79,16.0,0.027310362798027656,0.195926902421194,0.2939039345589191,0.40167761328507057,0.01655275555302529,0.2928325778549232
exp_79,32.0,0.01197192161033093,0.21071357195519805,0.29306117810648535,0.3910182451947792,0.0022146820605101853,0.2952000116173884
exp_79,48.0,0.004716637618514094,0.2132992624776485,0.29255062200700943,0.3876715883232343,0.0010701979947384062,0.29551945566459653
exp_80,0.0,0.040608012638155125,0.06144756990198934,0.0434720816257029,0.03042289364855608,0.0803806466117512,0.025741046471622998
exp_80,16.0,0.020775558069336376,0.19342676096971256,0.2964478872868238,0.3992869074397583,0.014774792631556644,0.2941554551551246
exp_80,32.0,0.009665768326418784,0.2106482855377308,0.29286356244033496,0.39050625309086573,0.0021208997236889277,0.2965682033047924
exp_80,48.0,0.003417036406566638,0.2153386992051136,0.29197011850322324,0.38792420936192806,0.001,0.2959702458916131
exp_81,0.0,0.0032679366875576817,0.0038243162264558115,0.02082898528360742,0.09349724007212704,0.03151488886373817,0.060709803676196286
exp_81,16.0,0.00322688260914691,0.17199630222048973,0.30431542268016293,0.3847211245874541,0.006759186546941912,0.3056948814881904
exp_81,32.0,0.003142064028866131,0.21423020278693464,0.2909917349054691,0.38467476063240663,0.001,0.2949936768142367
exp_81,48.0,0.0016071900742418246,0.21399345408652296,0.2918939319784499,0.38476209413602247,0.001,0.2974280893298982
exp_82,0.0,0.06688426660322257,0.02447047163481756,0.08096599050897524,0.046373144292132934,0.051424374600296675,0.011698719493594816
exp_82,16.0,0.020961391695402298,0.1878046643523254,0.2994756390151783,0.39456462396462455,0.016315590514344072,0.2920849499089046
exp_82,32.0,0.009089792117347999,0.21005405121576584,0.2922916339766276,0.39071889534605153,0.0016984914171247084,0.2931478753385759
exp_82,48.0,0.005052243946892591,0.21534120577427238,0.2926591510553816,0.3863428196072846,0.001,0.29503457214235496
exp_83,0.0,0.07124813076571118,0.06357877528645156,0.027383213418161575,0.0517180746442288,0.0809305965204194,0.03134258957749324
exp_83,16.0,0.02320180801361121,0.1928179158025602,0.2957602781802187,0.3993218216755816,0.01738767201234661,0.29176620491401484
exp_83,32.0,0.007916393915663468,0.21133414787861698,0.2929475777612506,0.3907724284606607,0.00176649847645346,0.2961375664836496
exp_83,48.0,0.005106797400118815,0.21417218742778119,0.2910482087716539,0.3875735640817746,0.0020635238154031845,0.29433625187424783
exp_84,0.0,0.025575214201633438,0.06800199065158039,0.04747529907687223,0.005946169817137849,0.02208414846600764,0.04299430055134824
exp_84,16.0,0.026189348044443807,0.20132131541018589,0.2977502138951536,0.4000637781116143,0.013498706071162141,0.2891219461419321
exp_84,32.0,0.008541306473512453,0.21132395773008117,0.2920929492855988,0.38939357574493483,0.0018740873169469396,0.2953771280084233
exp_84,48.0,0.0058291252337674465,0.21229216263377165,0.2922812659034316,0.3869421229976982,0.001,0.29446365320385093
exp_85,0.0,0.07503354108279518,0.02330775205620801,0.02496299891147723,0.05332884514708198,0.03980111050352625,0.04819139888864982
exp_85,16.0,0.023526257650996557,0.1963088978056325,0.29729521280025967,0.3971210940182509,0.00830857032868849,0.29497500475800537
exp_85,32.0,0.008339486440116135,0.2116108020351759,0.2924981541784824,0.3895175955853547,0.0024136825912052674,0.2925859371344909
exp_85,48.0,0.0044045238863499175,0.21097810304151884,0.29187666777053617,0.38715039664876433,0.001,0.29573531589664237
exp_86,0.0,0.022866492308415583,0.014378757641627207,0.025561169215229818,0.0011809303982197982,0.004278687686534702,0.012559951062828494
exp_86,16.0,0.03383162487168567,0.20535089344976168,0.30293844761116945,0.3930190694938776,0.00470756697879712,0.28647721446484564
exp_86,32.0,0.011622302189792488,0.21172875511721986,0.29261578592179777,0.38981009806250727,0.0011954903438865967,0.29470386325155484
exp_86,48.0,0.003928600298841988,0.2146375789666185,0.29145350186154134,0.38647955225904673,0.001,0.29358312752991644
exp_87,0.0,0.009757349542528297,0.07033660868805808,0.0024081424270479715,0.09697563566429518,0.06809655644293001,0.02310400300172941
exp_87,16.0,0.016301940417451786,0.1978019233839158,0.2799116471987653,0.41016644260665547,0.02198666619337045,0.29039235560839693
exp_87,32.0,0.010717320798914867,0.2125192771534897,0.2934414046891647,0.3887326238797403,0.0030506603260836594,0.295128336373473
exp_87,48.0,0.006513500714022456,0.21371721308636454,0.2933487850770084,0.38611495834441073,0.001,0.2942427438326549
exp_88,0.0,0.016748528988047087,0.07621723801236932,0.05072468486859641,0.08562477908424088,0.010956061304072532,0.04799353676814015
exp_88,16.0,0.014617295924364965,0.20753376090943265,0.2921268888041191,0.3933391793983214,0.006026477463399222,0.2937991490541274
exp_88,32.0,0.0071818811004003185,0.21194715137339587,0.29270052294466214,0.3876989561140048,0.001,0.2945519542325568
exp_88,48.0,0.004371551408657467,0.21436146925026617,0.29272294060783355,0.38636225264993396,0.001,0.295110959864061
exp_89,0.0,0.034560617863268715,0.07202183546786584,0.037739652723442305,0.023687426901054603,0.0989789870504202,0.06964543093065553
exp_89,16.0,0.020801952904881377,0.1969205581167638,0.2932587605063467,0.3999604734408516,0.01413403156260138,0.29534090604141733
exp_89,32.0,0.0068791678760463755,0.21162918269473235,0.29272971606093673,0.388314892810153,0.001625068463289106,0.2943908852114209
exp_89,48.0,0.003137979848058911,0.2139261138329553,0.29253518568958775,0.385914888770883,0.001,0.2945894237344904
exp_90,0.0,0.0015630715203664783,0.020781985369573854,0.057913712039663306,0.05803565531982609,0.059228642209917366,0.03529830958011838
exp_90,16.0,0.0015926593446599574,0.19581697448049176,0.29443492541180794,0.3875162858293401,0.015033257781553502,0.3001759440251445
exp_90,32.0,0.0019025825338254564,0.21479957458428142,0.28943410861117014,0.3861570954849951,0.003637956300918082,0.2962098590490835
exp_90,48.0,0.0018668728461235734,0.21336240337410242,0.29015077011312823,0.3852767470179792,0.001,0.29786443737594925
exp_91,0.0,0.07277758209219667,0.06017976082691456,0.05935301784646673,0.01606384911199902,0.043362034230443505,0.09834985745572156
exp_91,16.0,0.026036505893177422,0.19960057609641912,0.29648094271072284,0.397830805712347,0.01048574210021568,0.2927404558695736
exp_91,32.0,0.009616366573345993,0.2110378910502729,0.2927022718295405,0.3895377592611036,0.0025575749762894334,0.296739582763497
exp_91,48.0,0.005722296299927772,0.21338966731202566,0.29315724405505067,0.38625742826837584,0.002486276079934704,0.2946441671444371
exp_92,0.0,0.01542082894946158,0.0037761248655132345,0.07346931077276038,0.06682201231902452,0.054237479618492415,0.0038164867937800634
exp_92,16.0,0.008482471104529193,0.12007373258465735,0.3164001212409463,0.38330115876228615,0.020412014029744734,0.2980817892984987
exp_92,32.0,0.004050408865636783,0.21264082392774736,0.2934389300489619,0.38488087709540764,0.0014614498279175848,0.29760391001743525
exp_92,48.0,0.002238415073076816,0.21496167370040292,0.2914968628201692,0.38784967965515854,0.001,0.29728527014832967
exp_93,0.0,0.02258426201509885,0.06987933059819941,0.04620633468254856,0.06057618501058401,0.04133380387851013,0.0947354718462215
exp_93,16.0,0.016259062816913663,0.20219743155772252,0.2915641517695864,0.3959272616618836,0.010644412484159316,0.29572824213937166
exp_93,32.0,0.00778857294144754,0.2130701923540692,0.29296095307707687,0.3887515204685981,0.001,0.29291380345024903
exp_93,48.0,0.0024996769356496066,0.21387015771626283,0.2908082325830824,0.387410732045735,0.0014792260014675805,0.29634357973608816
exp_94,0.0,0.10201949554141349,0.04500165827080955,0.03173970111329445,0.05761472727035316,0.02069585956014826,0.005651091169355763
exp_94,16.0,0.02332188247620185,0.1917818534027375,0.2981122000494654,0.39697732016826376,0.017533471056764983,0.2802981233701903
exp_94,32.0,0.010678042765884587,0.21097997121817016,0.29255022663152613,0.38996448511246434,0.002141943738511058,0.2949787082002988
exp_94,48.0,0.006228179681976994,0.21244774632508998,0.2938983639383767,0.3885431948527041,0.001,0.2973479341607307
exp_95,0.0,0.00859842832006245,0.014522888875650236,0.0328713880308049,0.021464634880810442,0.027081971263631002,0.0712108829096927
exp_95,16.0,0.01270489650307545,0.19927509339875302,0.2979847480295855,0.39213699523396833,0.008260719503789114,0.2971041240043972
exp_95,32.0,0.006899845275519652,0.2115070995401727,0.2909606395917696,0.38953890545794123,0.001,0.2965168009207743
exp_95,48.0,0.0037245031527427205,0.21238689397260635,0.2913553895319019,0.3862956999060163,0.001,0.29695704914433424
exp_96,0.0,0.07706311374797473,0.09982547311180641,0.07130216869857277,0.014580322019871585,0.08958053108304972,0.05151978165850217
exp_96,16.0,0.025176808050836587,0.1951872604674976,0.2959351614648109,0.4009652201266263,0.015090685882553028,0.29430092821754256
exp_96,32.0,0.010962244275966393,0.21047570415061648,0.29122456712484124,0.39115748641052445,0.00226056195244256,0.2962941788570142
exp_96,48.0,0.005414276835381682,0.21212925011754125,0.2930373614230192,0.38672674664733697,0.001,0.29433711038940347
exp_97,0.0,0.07814111078361688,0.040533198045766224,0.08461806578080042,0.04971708041204986,0.015450456520634813,0.0855838274720027
exp_97,16.0,0.022332158656417186,0.20322389638287697,0.29546223699636653,0.39476448007403525,0.004397757724816423,0.29492076207413986
exp_97,32.0,0.008551920099998493,0.2129324210445296,0.291991811222618,0.3883990812783323,0.001621262099611065,0.29567902357116965
exp_97,48.0,0.004903896661363676,0.21194056474903994,0.2930416697028203,0.3870899505284442,0.0024261641711932954,0.2943708005581877
exp_98,0.0,0.08287666257793652,0.04979622046811098,0.06102660867770835,0.022004937700251054,0.09392534364462701,0.02208748146377716
exp_98,16.0,0.02196271933373145,0.189187454685998,0.2974171436217127,0.40081517257616817,0.016980174687985714,0.2950167611163575
exp_98,32.0,0.006820500075091063,0.211816210630287,0.294379866267098,0.3907114455687333,0.0020953714623223024,0.2953944460505023
exp_98,48.0,0.004247002541523692,0.21369136106897987,0.29030912499146827,0.38566051394805445,0.001,0.29726539695087045
exp_99,0.0,0.032376509711757824,0.013900767612992034,0.06894980815516048,0.061037072997417056,0.03690990045947776,0.024594417674423004
exp_99,16.0,0.015588269735168248,0.19010113457880146,0.29945564055265694,0.3924164393059488,0.010707303090898445,0.29654177822831945
exp_99,32.0,0.0060387544535039405,0.21182518798060668,0.2930446001833196,0.38739717289821646,0.0019222581280415273,0.2946685923817041
exp_99,48.0,0.004805350510168527,0.2147606730840059,0.2906462788313008,0.38626231875639366,0.001,0.29689663888115375
